0,2
0,16
0,17
0,19
1,14
3,4
3,58
4,8
5,6
6,42
6,43
7,8
7,29
7,45
9,10
9,61
11,55
11,58
11,59
12,13
12,30
12,31
12,32
12,57
13,14
14,15
15,16
15,35
16,37
18,38
19,42
20,63
21,60
22,59
22,60
23,24
23,54
23,59
24,51
24,52
24,53
25,49
25,50
26,27
27,48
28,47
29,44
30,56
33,34
34,35
35,36
37,39
38,39
39,40
39,41
45,63
46,47
47,48
48,49
50,51
57,58
61,62
62,63
